country_iso3,year,gdp
PYF,1980,1320416024.955902
PYF,1981,1234743073.0049667
PYF,1982,1235897957.8926506
PYF,1983,1284180701.0096884
PYF,1984,1325515445.0819688
PYF,1985,1448281228.1585286
PYF,1986,2212028299.560276
PYF,1987,2677977163.2116284
PYF,1988,2723496362.0464535
PYF,1989,2731683484.4562263
PYF,1990,3320159522.365726
PYF,1991,3410078967.898227
PYF,1992,3713785765.4220495
PYF,1993,3544608548.4173365
PYF,1994,3676123788.032299
PYF,1995,4186994249.088611
PYF,1996,4166072829.600989
PYF,1997,3762859093.261924
PYF,1998,3903186592.824305
PYF,1999,3911602004.142045
PYF,2000,3599845480.3435864
PYF,2001,3573808556.312676
PYF,2002,3965405552.520302
PYF,2003,4927780606.770702
PYF,2004,5564109981.913795
PYF,2005,5705052134.542532
PYF,2006,5877997979.622657
PYF,2007,6631156405.596368
PYF,2008,7136741421.959083
PYF,2009,6584557973.937495
PYF,2010,6086644798.559816
PYF,2011,6203940036.919825
PYF,2012,5692858099.002168
PYF,2013,6031827122.606632
PYF,2014,6151996560.842894
PYF,2015,5325846361.811863
PYF,2016,5497036476.8031
PYF,2017,5833352692.799503
PYF,2018,6135116253.334518
PYF,2019,6022276196.13871
PYF,2020,5792545870.806137
PYF,2021,6150640646.383186
PYF,2022,5814661208.905444
GAB,1960,141468977.79984602
GAB,1961,167637907.12278184
GAB,1962,182796536.26602525
GAB,1963,154480244.05522227
GAB,1964,215679855.34209135
GAB,1965,226474285.7790626
GAB,1966,245849781.273234
GAB,1967,271543680.04889476
GAB,1968,294468564.24527156
GAB,1969,318124701.47877115
GAB,1970,323802475.5124251
GAB,1971,381687072.6223791
GAB,1972,430508358.51420367
GAB,1973,722780701.2958542
GAB,1974,1544216001.660591
GAB,1975,2157592940.04234
GAB,1976,3009409974.2685614
GAB,1977,2809349069.2211766
GAB,1978,2389479271.666156
GAB,1979,3030251120.097586
GAB,1980,4279637942.251441
GAB,1981,3862269120.534972
GAB,1982,3618007841.1350255
GAB,1983,3391275731.5375123
GAB,1984,3561451560.507833
GAB,1985,3339914757.2287188
GAB,1986,3403638189.200494
GAB,1987,3281797043.049957
GAB,1988,3834503376.029924
GAB,1989,4186411463.8597536
GAB,1990,5952293764.84777
GAB,1991,5402919784.570041
GAB,1992,5592390827.398541
GAB,1993,4378645081.017691
GAB,1994,4190819344.2225494
GAB,1995,4958845648.047782
GAB,1996,5694040002.898627
GAB,1997,5326817114.535865
GAB,1998,4483417309.830112
GAB,1999,4662992036.207296
GAB,2000,5080483628.530126
GAB,2001,5023265413.2623
GAB,2002,5335451099.882229
GAB,2003,6511903365.475535
GAB,2004,7770219008.212934
GAB,2005,9582783990.853456
GAB,2006,10327598306.4575
GAB,2007,12455409587.337095
GAB,2008,15571348344.337933
GAB,2009,12113699068.251694
GAB,2010,14372593020.288502
GAB,2011,18210307743.581623
GAB,2012,17170464016.059284
GAB,2013,17595744798.339832
GAB,2014,18203966895.84335
GAB,2015,14383107762.695185
GAB,2016,14023890265.366455
GAB,2017,14929487485.162275
GAB,2018,16867326389.870382
GAB,2019,16874405460.195469
GAB,2020,15314577167.821096
GAB,2021,20217946921.20645
GAB,2022,21071739227.94216
GAB,2023,20516134388.66078
GMB,1966,44212081.35022968
GMB,1967,46695006.95793745
GMB,1968,41160065.856105365
GMB,1969,45168072.26891563
GMB,1970,52296083.673733875
GMB,1971,55728663.22268395
GMB,1972,59160569.480441295
GMB,1973,75187749.09613165
GMB,1974,95796021.68882716
GMB,1975,115179719.07763308
GMB,1976,112190829.4704568
GMB,1977,138093099.0977397
GMB,1978,171833086.01962367
GMB,1979,207112627.72609425
GMB,1980,241083090.303623
GMB,1981,218767743.4591015
GMB,1982,216050552.30158415
GMB,1983,213448584.9369451
GMB,1984,177340880.08620396
GMB,1985,225726358.8909143
GMB,1986,185646986.82492676
GMB,1987,220626484.2248106
GMB,1988,266672211.93416095
GMB,1989,284120329.4010232
GMB,1990,317083695.47779715
GMB,1991,690311080.5150175
GMB,1992,714254256.1221893
GMB,1993,755040974.0873225
GMB,1994,746493951.9009587
GMB,1995,785999864.8402995
GMB,1996,848239446.2157602
GMB,1997,803633342.4737065
GMB,1998,840285264.6315453
GMB,1999,814724032.065735
GMB,2000,782913871.8096597
GMB,2001,687410645.0639434
GMB,2002,578235309.3271981
GMB,2003,487038685.04549587
GMB,2004,961900651.4234408
GMB,2005,1027701067.5568764
GMB,2006,1054112487.7408298
GMB,2007,1279703047.0220978
GMB,2008,1561766955.7302403
GMB,2009,1450142508.5780816
GMB,2010,1543294926.873006
GMB,2011,1409693596.9359355
GMB,2012,1415004738.2662053
GMB,2013,1375609453.4374623
GMB,2014,1229461721.4086075
GMB,2015,1378176608.9320412
GMB,2016,1484578885.9713223
GMB,2017,1504909462.6952114
GMB,2018,1670671327.8165145
GMB,2019,1813609692.4999352
GMB,2020,1812170891.1906917
GMB,2021,2014158842.653937
GMB,2022,2175099789.9782925
GMB,2023,2339904156.792144
GEO,1987,11502.632644795463
GEO,1988,13825.757575757576
GEO,1989,14047.410008779632
GEO,1990,7500000000
GEO,1991,6400000000
GEO,1992,3729999999.999999
GEO,1993,2701301482.701812
GEO,1994,2514070771.8027306
GEO,1995,2693768412.891793
GEO,1996,3095047603.808305
GEO,1997,3510520231.2138724
GEO,1998,3613497316.5531864
GEO,1999,2800025882.7167172
GEO,2000,3057475335.1884646
GEO,2001,3219462262.007499
GEO,2002,3395766677.673153
GEO,2003,3991377904.131616
GEO,2004,5125365191.986644
GEO,2005,6410912049.871047
GEO,2006,7745250733.950674
GEO,2007,10172931088.565523
GEO,2008,12795145130.910282
GEO,2009,10766920065.825115
GEO,2010,12426907967.157818
GEO,2011,15475290469.286894
GEO,2012,16894392033.225578
GEO,2013,17517660143.685932
GEO,2014,17966015109.304302
GEO,2015,15223796148.83962
GEO,2016,15444548901.963682
GEO,2017,16473125375.068438
GEO,2018,17902544880.64707
GEO,2019,17638337116.9126
GEO,2020,16010869215.679968
GEO,2021,18853115588.81058
GEO,2022,24984568959.604965
GEO,2023,30535530479.022663
DEU,1960,84310950194.11525
DEU,1961,96205728657.72688
DEU,1962,105508875286.24107
DEU,1963,111822811005.91238
DEU,1964,122880200227.83871
DEU,1965,134282707622.24054
DEU,1966,142781158769.17966
DEU,1967,144570993320.9099
DEU,1968,155955906530.69864
DEU,1969,177084689264.14545
DEU,1970,215838448137.65833
DEU,1971,249985055484.3027
DEU,1972,299801542047.4759
DEU,1973,398374021953.8968
DEU,1974,445303484241.5539
DEU,1975,490636517211.22504
DEU,1976,519754453161.4106
DEU,1977,600498238019.0348
DEU,1978,740469983446.9329
DEU,1979,881345176608.6863
DEU,1980,950290856466.5376
DEU,1981,800472055387.2782
DEU,1982,776576439106.9558
DEU,1983,770684323247.7977
DEU,1984,725111123634.1145
DEU,1985,732534887058.1982
DEU,1986,1046259374943.7087
DEU,1987,1298176105549.5105
DEU,1988,1401233225303.4858
DEU,1989,1398967436804.3274
DEU,1990,1771671206875.681
DEU,1991,1868945197407.189
DEU,1992,2131571696931.747
DEU,1993,2071323790370.2827
DEU,1994,2205074123177.052
DEU,1995,2585792275146.718
DEU,1996,2497244606186.639
DEU,1997,2211989623279.946
DEU,1998,2238990774702.6787
DEU,1999,2194945278872.592
DEU,2000,1947981991011.7688
DEU,2001,1945790973803.152
DEU,2002,2078484517474.5137
DEU,2003,2501640388482.3477
DEU,2004,2814353869359.0806
DEU,2005,2846864211175.096
DEU,2006,2994703642023.5254
DEU,2007,3425578382921.5796
DEU,2008,3745264093617.1865
DEU,2009,3411261212652.3413
DEU,2010,3399667820000.0063
DEU,2011,3749314991050.591
DEU,2012,3527143188785.157
DEU,2013,3733804649549.0303
DEU,2014,3889093051023.515
DEU,2015,3357585719351.5605
DEU,2016,3469853463945.5337
DEU,2017,3690849152517.654
DEU,2018,3974443355019.605
DEU,2019,3889177589254.895
DEU,2020,3887727161914.408
DEU,2021,4278503934689.8535
DEU,2022,4082469490797.681
DEU,2023,4456081016705.961
GHA,1960,1223943661.9718308
GHA,1961,1309859154.9295774
GHA,1962,1390140845.0704224
GHA,1963,1549295774.6478872
GHA,1964,1740845070.4225352
GHA,1965,2064788732.394366
GHA,1966,2138028169.0140843
GHA,1967,1748837209.3023255
GHA,1968,1666666666.6666667
GHA,1969,1961764705.882353
GHA,1970,2214705882.352941
GHA,1971,2427184466.019418
GHA,1972,2116541353.3834584
GHA,1973,3018103448.275862
GHA,1974,2894409937.8881984
GHA,1975,2810106382.9787235
GHA,1976,2765254237.2881355
GHA,1977,3189428571.428571
GHA,1978,3662478184.991274
GHA,1979,4020227920.22792
GHA,1980,4445228215.767634
GHA,1981,4222441860.465117
GHA,1982,4035994397.759104
GHA,1983,4057275132.275132
GHA,1984,4412279843.444227
GHA,1985,4504306722.689075
GHA,1986,5735677433.826828
GHA,1987,5074829931.972789
GHA,1988,5197765031.64557
GHA,1989,5251858439.874004
GHA,1990,5889106573.460878
GHA,1991,6603185267.796426
GHA,1992,6416103925.832665
GHA,1993,5968922939.3719845
GHA,1994,5446383726.770467
GHA,1995,6464382807.678836
GHA,1996,6932991739.377671
GHA,1997,6891443192.249848
GHA,1998,7482069162.420078
GHA,1999,7718109982.260925
GHA,2000,4982850662.208511
GHA,2001,5314872854.440497
GHA,2002,6166197847.850311
GHA,2003,7632723555.66221
GHA,2004,8881417906.714323
GHA,2005,10744568381.44561
GHA,2006,20885037596.696342
GHA,2007,24827339138.49064
GHA,2008,28679383241.07291
GHA,2009,26048720005.52326
GHA,2010,32197655566.534702
GHA,2011,39336668080.55898
GHA,2012,41271701060.95403
GHA,2013,62824629066.04083
GHA,2014,54783319817.370514
GHA,2015,49406010054.266335
GHA,2016,56164929304.8754
GHA,2017,60405924078.72783
GHA,2018,67298914624.372314
GHA,2019,68337969247.70674
GHA,2020,70043095503.6675
GHA,2021,79524421861.27426
GHA,2022,74263364041.87419
GHA,2023,76370394412.41626
GRC,1960,4335191696.005855
GRC,1961,4961399303.483932
GRC,1962,5213043168.0939
GRC,1963,5895281431.591881
GRC,1964,6669669849.61844
GRC,1965,7689148374.19223
GRC,1966,8591522486.934435
GRC,1967,9275600800.356443
GRC,1968,10090674766.703152
GRC,1969,11615655895.40543
GRC,1970,13139863636.363638
GRC,1971,14591750000
GRC,1972,16885511363.636364
GRC,1973,22347848101.265823
GRC,1974,25351306818.18182
GRC,1975,28525876726.88629
GRC,1976,31152835820.895523
GRC,1977,36176234967.622574
GRC,1978,44270204081.63265
GRC,1979,54481876724.931
GRC,1980,56829664268.58514
GRC,1981,52346506765.06765
GRC,1982,54617989795.918365
GRC,1983,49428873839.009285
GRC,1984,48020024183.79686
GRC,1985,47820851221.31754
GRC,1986,56379593476.14411
GRC,1987,65652750377.45345
GRC,1988,76261277924.57362
GRC,1989,79169043222.82837
GRC,1990,97891092003.43938
GRC,1991,105143232379.88408
GRC,1992,116224672863.78262
GRC,1993,108809059155.76695
GRC,1994,116601801966.29214
GRC,1995,136878365936.1671
GRC,1996,145861612400.906
GRC,1997,143157600149.75665
GRC,1998,144428172489.33472
GRC,1999,142588875293.74857
GRC,2000,130457756628.43636
GRC,2001,136309295225.33954
GRC,2002,154564203586.954
GRC,2003,202370140236.26508
GRC,2004,240963562236.1273
GRC,2005,247875422204.41388
GRC,2006,273546728473.07257
GRC,2007,318902829550.73315
GRC,2008,355908689477.44525
GRC,2009,331308500253.2744
GRC,2010,297124961971.50055
GRC,2011,282995942006.557
GRC,2012,242029307133.40787
GRC,2013,238907690051.1301
GRC,2014,235458133124.6078
GRC,2015,195683527003.3745
GRC,2016,193148146586.93277
GRC,2017,199844406013.53094
GRC,2018,212049447242.1112
GRC,2019,205252760889.3644
GRC,2020,188480337285.6052
GRC,2021,214667807441.20197
GRC,2022,217581324512.0592
GRC,2023,238206312632.52777
GRL,1970,69520026.66666667
GRL,1971,88466738.24972685
GRL,1972,106101297.80127242
GRL,1973,140153748.2436565
GRL,1974,169918948.62918177
GRL,1975,211190630.32960913
GRL,1976,240779417.7856998
GRL,1977,282269749.16011345
GRL,1978,355987433.4156901
GRL,1979,420645821.5404875
GRL,1980,476051740.7737695
GRL,1981,435748993.4184214
GRL,1982,402403041.0292685
GRL,1983,416184071.0194169
GRL,1984,379371901.4903745
GRL,1985,412876382.82917434
GRL,1986,603016292.6869783
GRL,1987,787390408.9532692
GRL,1988,898607670.6244127
GRL,1989,929799902.191124
GRL,1990,1018977280.3292788
GRL,1991,1016500069.2570796
GRL,1992,1037916162.5497648
GRL,1993,927214151.76793
GRL,1994,1005887539.3204868
GRL,1995,1208953287.0659847
GRL,1996,1197515569.0820243
GRL,1997,1072154433.8453764
GRL,1998,1149858069.7576582
GRL,1999,1131555107.0490694
GRL,2000,1068025016.0086224
GRL,2001,1086170703.9815965
GRL,2002,1169136716.0355651
GRL,2003,1558759823.081686
GRL,2004,1822499769.239385
GRL,2005,1849802648.3639076
GRL,2006,2013106929.500311
GRL,2007,2249811295.6608014
GRL,2008,2499092314.4187546
GRL,2009,2529963903.2268476
GRL,2010,2503167187.4930544
GRL,2011,2684461375.465847
GRL,2012,2609678486.367488
GRL,2013,2684946990.12448
GRL,2014,2842065708.3596215
GRL,2015,2499113022.8167543
GRL,2016,2707139544.4669547
GRL,2017,2851613679.0343266
GRL,2018,3055782146.15957
GRL,2019,2997309971.8762293
GRL,2020,3082884653.245599
GRL,2021,3235809504.298714
GRD,1977,71494495.18518518
GRD,1978,88322386.29629628
GRD,1979,102244362.2222222
GRD,1980,110900457.03703704
GRD,1981,115651918.88888888
GRD,1982,125435590
GRD,1983,131803552.2222222
GRD,1984,145533310.74074072
GRD,1985,167728455.18518516
GRD,1986,187589522.59259257
GRD,1987,215009569.6296296
GRD,1988,236357523.7037037
GRD,1989,267327642.2222222
GRD,1990,278098762.9629629
GRD,1991,300757888.8888889
GRD,1992,310160444.4444444
GRD,1993,309812185.1851852
GRD,1994,325111814.8148148
GRD,1995,342172518.5185185
GRD,1996,366911444.4444444
GRD,1997,392190592.5925926
GRD,1998,445903592.59259254
GRD,1999,482009370.3703703
GRD,2000,520044370.3703703
GRD,2001,520444185.18518513
GRD,2002,540336925.9259259
GRD,2003,591018407.4074074
GRD,2004,599118592.5925926
GRD,2005,695555555.5555555
GRD,2006,698700666.6666666
GRD,2007,758683592.5925926
GRD,2008,825976037.037037
GRD,2009,771275555.5555555
GRD,2010,771014814.8148147
GRD,2011,778655555.5555555
GRD,2012,799881481.4814814
GRD,2013,842618518.5185184
GRD,2014,911496296.2962962
GRD,2015,997007407.4074072
GRD,2016,1061640740.7407408
GRD,2017,1125685185.1851852
GRD,2018,1166514814.8148148
GRD,2019,1213485185.1851852
GRD,2020,1043411111.111111
GRD,2021,1122800000
GRD,2022,1224577777.7777777
GRD,2023,1320334235.588974
GUM,2002,3394000000
GUM,2003,3569000000
GUM,2004,3869000000
GUM,2005,4213000000
GUM,2006,4238000000
GUM,2007,4397000000
GUM,2008,4658000000
GUM,2009,4828000000
GUM,2010,4949000000
GUM,2011,4984000000
GUM,2012,5265000000
GUM,2013,5399000000
GUM,2014,5610000000
GUM,2015,5799000000
GUM,2016,5901000000
GUM,2017,6013000000
GUM,2018,6051000000
GUM,2019,6355000000
GUM,2020,5916000000
GUM,2021,6234000000
GUM,2022,6910000000
GTM,1960,1043599900
GTM,1961,1076699900
GTM,1962,1143600000
GTM,1963,1262800000
GTM,1964,1299099900
GTM,1965,1331399900
GTM,1966,1390700000
GTM,1967,1453500000
GTM,1968,1610500000
GTM,1969,1715399900
GTM,1970,1904000000
GTM,1971,1984800000
GTM,1972,2101300000
GTM,1973,2569200100
GTM,1974,3161499900
GTM,1975,3645900000
GTM,1976,4365300200
GTM,1977,5480500200
GTM,1978,6070600200
GTM,1979,6902600200
GTM,1980,7878700000
GTM,1981,8607500300
GTM,1982,8716999700
GTM,1983,9050000400
GTM,1984,9470000100
GTM,1985,9721652086.956522
GTM,1986,7231963515.981735
GTM,1987,7084399840
GTM,1988,7841602824.427481
GTM,1989,8410724360.795455
GTM,1990,7650196845.215458
GTM,1991,9406135143.411654
GTM,1992,10440781587.543491
GTM,1993,11400017301.458664
GTM,1994,12983233310.746746
GTM,1995,14655404433.277117
GTM,1996,15674835615.313896
GTM,1997,17790026221.613865
GTM,1998,19395491992.99387
GTM,1999,18318412251.364197
GTM,2000,19288929030.05078
GTM,2001,18405220247.44124
GTM,2002,20444205991.02497
GTM,2003,21576351798.91448
GTM,2004,23577298094.657063
GTM,2005,26783389293.92199
GTM,2006,29744246827.183907
GTM,2007,33567850824.10393
GTM,2008,38503720224.31663
GTM,2009,37126148264.6383
GTM,2010,40676578423.48709
GTM,2011,46876006272.23869
GTM,2012,49593929487.1263
GTM,2013,52996446269.44204
GTM,2014,57852153058.50199
GTM,2015,62186064718.742386
GTM,2016,66053403469.00244
GTM,2017,71653754066.27628
GTM,2018,73328365862.43286
GTM,2019,77172317258.6478
GTM,2020,77715183063.2054
GTM,2021,86053083476.02939
GTM,2022,95003330315.87544
GTM,2023,102050473863.63635
GIN,1970,3220224607.8243065
GIN,1971,3594302908.042567
GIN,1972,4203069035.015425
GIN,1973,5152080387.570929
GIN,1974,5691417541.321298
GIN,1975,6102769605.451195
GIN,1976,6762781870.608477
GIN,1977,6914381290.580621
GIN,1978,8087305999.04733
GIN,1979,8877094497.443897
GIN,1980,9746524915.093832
GIN,1981,9646440666.520529
GIN,1982,11926032493.436766
GIN,1983,15129893722.344105
GIN,1984,18421497251.175014
GIN,1985,22787644565.90326
GIN,1986,2909130355.23937
GIN,1987,2976714019.0696135
GIN,1988,3476480303.12292
GIN,1989,3546079262.9506097
GIN,1990,3888320665.5228024
GIN,1991,4396178694.153499
GIN,1992,4789220416.706413
GIN,1993,4781166116.517895
GIN,1994,4932800406.929736
GIN,1995,5385704166.4334135
GIN,1996,5641243099.76661
GIN,1997,5516916163.094898
GIN,1998,5232118046.371303
GIN,1999,5046806782.547613
GIN,2000,4367458866.715374
GIN,2001,4125527603.22908
GIN,2002,4301608752.513958
GIN,2003,5025167975.263627
GIN,2004,5300767960.515724
GIN,2005,4282468636.9050097
GIN,2006,4220019242.7288175
GIN,2007,6281917649.940332
GIN,2008,6964179187.855786
GIN,2009,6716904516.979529
GIN,2010,6853467832.494075
GIN,2011,6785137215.557362
GIN,2012,7638045226.044156
GIN,2013,8376613880.84932
GIN,2014,8778473643.318516
GIN,2015,8794202394.290764
GIN,2016,8595955600.36601
GIN,2017,10324668271.10322
GIN,2018,11857030367.24408
GIN,2019,13442861496.412752
GIN,2020,14177835841.392267
GIN,2021,16091817842.13176
GIN,2022,20999229260.499454
GIN,2023,23612295818.096096
GNB,1970,204670551.37211356
GNB,1971,204167297.39778668
GNB,1972,227986203.9188541
GNB,1973,232331281.49444577
GNB,1974,256769729.74206248
GNB,1975,283311996.6874695
GNB,1976,292152321.5630278
GNB,1977,298871674.23616254
GNB,1978,318876550.60610086
GNB,1979,308143183.2719056
GNB,1980,287648258.5682272
GNB,1981,402230865.3886424
GNB,1982,430284021.9094592
GNB,1983,425225176.96408385
GNB,1984,359980490.4939113
GNB,1985,373959151.0969037
GNB,1986,338524232.50821286
GNB,1987,451893374.9247
GNB,1988,427514321.5534461
GNB,1989,554072302.8306955
GNB,1990,634187269.226507
GNB,1991,668470890.0147798
GNB,1992,588309271.2291723
GNB,1993,615779519.0962882
GNB,1994,612502084.6428467
GNB,1995,660195401.9464025
GNB,1996,702965147.4518874
GNB,1997,698107222.4970064
GNB,1998,591034143.3442657
GNB,1999,579365780.1577654
GNB,2000,391345597.4678907
GNB,2001,412610871.49156547
GNB,2002,466773711.23407453
GNB,2003,553614800.1371366
GNB,2004,582169841.2752979
GNB,2005,639776040.6241124
GNB,2006,634781901.2834066
GNB,2007,753162998.0601367
GNB,2008,952667543.9646742
GNB,2009,890167833.3658751
GNB,2010,940112538.9641788
GNB,2011,1157074319.1117527
GNB,2012,1049412177.0757296
GNB,2013,1109682824.1367562
GNB,2014,1135250721.0248425
GNB,2015,1152384166.796375
GNB,2016,1245074264.1039608
GNB,2017,1469978606.1214306
GNB,2018,1554133593.9169855
GNB,2019,1486476582.0675912
GNB,2020,1520479984.5680752
GNB,2021,1724555634.365944
GNB,2022,1714166526.4457347
GNB,2023,1966461400.3583264
GUY,1960,170216241.12606385
GUY,1961,185849535.37616155
GUY,1962,194949512.62621844
GUY,1963,175757893.93859848
GUY,1964,194774513.06371737
GUY,1965,213235294.11764705
GUY,1966,228705882.3529412
GUY,1967,250176470.5882353
GUY,1968,229750000
GUY,1969,249300000
GUY,1970,267800000
GUY,1971,282050000
GUY,1972,285380952.38095236
GUY,1973,307047619.04761904
GUY,1974,433954545.45454544
GUY,1975,494791666.6666667
GUY,1976,454440000
GUY,1977,449880000
GUY,1978,507080000
GUY,1979,530440000
GUY,1980,603200000
GUY,1981,570357107.1428572
GUY,1982,482000000
GUY,1983,489333333.3333333
GUY,1984,437631605.2631579
GUY,1985,453488372.0930233
GUY,1986,504651139.53488374
GUY,1987,354591846.9387755
GUY,1988,413799990
GUY,1989,379779389.7058824
GUY,1990,396582263.2911393
GUY,1991,348533094.8121646
GUY,1992,373573141.48681056
GUY,1993,454101382.4884793
GUY,1994,540874934.2010123
GUY,1995,621626785.915493
GUY,1996,705406001.4245014
GUY,1997,749138009.5645396
GUY,1998,717530683.1695666
GUY,1999,694754988.258295
GUY,2000,712667896.7275119
GUY,2001,712167450.1628977
GUY,2002,726131434.7153385
GUY,2003,743063950.317749
GUY,2004,787814379.1838433
GUY,2005,824880550.3439649
GUY,2006,2379817990.6917953
GUY,2007,2730971595.395737
GUY,2008,3025187433.336369
GUY,2009,3165663152.733514
GUY,2010,3432912516.9242687
GUY,2011,3691384317.521781
GUY,2012,4063088535.7633057
GUY,2013,4167800928.83553
